x,y,z,proc_id
4291,2922,13,777ed45c2415a14eb535e77f04a956e1
1073,729,11,777ed45c2415a14eb535e77f04a956e1
537,366,10,661799d36cdb4717841b6efe6d6acd04
2140,1468,12,777ed45c2415a14eb535e77f04a956e1
533,366,10,777ed45c2415a14eb535e77f04a956e1
533,364,10,777ed45c2415a14eb535e77f04a956e1
1072,728,11,777ed45c2415a14eb535e77f04a956e1
1076,729,11,661799d36cdb4717841b6efe6d6acd04
538,367,10,661799d36cdb4717841b6efe6d6acd04
2147,1466,12,777ed45c2415a14eb535e77f04a956e1
1075,731,11,661799d36cdb4717841b6efe6d6acd04
2140,1467,12,661799d36cdb4717841b6efe6d6acd04
2137,1467,12,661799d36cdb4717841b6efe6d6acd04
535,367,10,777ed45c2415a14eb535e77f04a956e1
4289,2921,13,777ed45c2415a14eb535e77f04a956e1
1077,730,11,661799d36cdb4717841b6efe6d6acd04
1073,728,11,777ed45c2415a14eb535e77f04a956e1
539,368,10,777ed45c2415a14eb535e77f04a956e1
537,369,10,777ed45c2415a14eb535e77f04a956e1
4289,2921,13,661799d36cdb4717841b6efe6d6acd04
538,366,10,777ed45c2415a14eb535e77f04a956e1
535,369,10,777ed45c2415a14eb535e77f04a956e1
536,369,10,661799d36cdb4717841b6efe6d6acd04
539,367,10,661799d36cdb4717841b6efe6d6acd04
1075,730,11,777ed45c2415a14eb535e77f04a956e1
1075,728,11,661799d36cdb4717841b6efe6d6acd04
539,363,10,661799d36cdb4717841b6efe6d6acd04
535,363,10,661799d36cdb4717841b6efe6d6acd04
540,367,10,661799d36cdb4717841b6efe6d6acd04
4291,2921,13,661799d36cdb4717841b6efe6d6acd04
540,368,10,661799d36cdb4717841b6efe6d6acd04
540,368,10,777ed45c2415a14eb535e77f04a956e1
1073,730,11,777ed45c2415a14eb535e77f04a956e1
1074,731,11,777ed45c2415a14eb535e77f04a956e1
534,363,10,661799d36cdb4717841b6efe6d6acd04
133,90,8,777ed45c2415a14eb535e77f04a956e1
2138,1469,12,777ed45c2415a14eb535e77f04a956e1
2137,1468,12,777ed45c2415a14eb535e77f04a956e1
539,367,10,661799d36cdb4717841b6efe6d6acd04
534,362,10,777ed45c2415a14eb535e77f04a956e1
4289,2920,13,661799d36cdb4717841b6efe6d6acd04
135,92,8,777ed45c2415a14eb535e77f04a956e1
132,91,8,661799d36cdb4717841b6efe6d6acd04
8586,5857,14,661799d36cdb4717841b6efe6d6acd04
8578,5856,14,661799d36cdb4717841b6efe6d6acd04
2137,1469,12,661799d36cdb4717841b6efe6d6acd04
534,368,10,777ed45c2415a14eb535e77f04a956e1
8579,5855,14,777ed45c2415a14eb535e77f04a956e1
134,91,8,661799d36cdb4717841b6efe6d6acd04
534,364,10,661799d36cdb4717841b6efe6d6acd04
533,367,10,777ed45c2415a14eb535e77f04a956e1
533,366,10,777ed45c2415a14eb535e77f04a956e1
532,363,10,777ed45c2415a14eb535e77f04a956e1
4291,2919,13,661799d36cdb4717841b6efe6d6acd04
535,367,10,777ed45c2415a14eb535e77f04a956e1
537,368,10,777ed45c2415a14eb535e77f04a956e1
532,367,10,777ed45c2415a14eb535e77f04a956e1
8583,5853,14,661799d36cdb4717841b6efe6d6acd04
4290,2921,13,777ed45c2415a14eb535e77f04a956e1
2145,1460,12,777ed45c2415a14eb535e77f04a956e1
133,92,8,777ed45c2415a14eb535e77f04a956e1
2145,1461,12,777ed45c2415a14eb535e77f04a956e1
2140,1469,12,661799d36cdb4717841b6efe6d6acd04
533,363,10,777ed45c2415a14eb535e77f04a956e1
533,368,10,777ed45c2415a14eb535e77f04a956e1
536,365,10,777ed45c2415a14eb535e77f04a956e1
2144,1461,12,777ed45c2415a14eb535e77f04a956e1
2137,1465,12,661799d36cdb4717841b6efe6d6acd04
535,367,10,777ed45c2415a14eb535e77f04a956e1
534,367,10,661799d36cdb4717841b6efe6d6acd04
535,367,10,661799d36cdb4717841b6efe6d6acd04
535,366,10,661799d36cdb4717841b6efe6d6acd04
8,5,4,nagios-healthcheck-dem-gui
4292,2919,13,777ed45c2415a14eb535e77f04a956e1
1072,732,11,661799d36cdb4717841b6efe6d6acd04
1074,730,11,661799d36cdb4717841b6efe6d6acd04
532,365,10,777ed45c2415a14eb535e77f04a956e1
4291,2919,13,777ed45c2415a14eb535e77f04a956e1
4296,2940,13,777ed45c2415a14eb535e77f04a956e1
535,365,10,661799d36cdb4717841b6efe6d6acd04
4297,2938,13,777ed45c2415a14eb535e77f04a956e1
4291,2918,13,777ed45c2415a14eb535e77f04a956e1
4293,2921,13,777ed45c2415a14eb535e77f04a956e1
536,368,10,661799d36cdb4717841b6efe6d6acd04
534,364,10,661799d36cdb4717841b6efe6d6acd04
269,183,9,777ed45c2415a14eb535e77f04a956e1
270,181,9,661799d36cdb4717841b6efe6d6acd04
534,368,10,661799d36cdb4717841b6efe6d6acd04
536,368,10,777ed45c2415a14eb535e77f04a956e1
540,367,10,777ed45c2415a14eb535e77f04a956e1
540,368,10,777ed45c2415a14eb535e77f04a956e1
537,368,10,661799d36cdb4717841b6efe6d6acd04
538,364,10,661799d36cdb4717841b6efe6d6acd04
1076,730,11,777ed45c2415a14eb535e77f04a956e1
269,180,9,777ed45c2415a14eb535e77f04a956e1
1076,732,11,777ed45c2415a14eb535e77f04a956e1
4298,2940,13,777ed45c2415a14eb535e77f04a956e1
537,369,10,661799d36cdb4717841b6efe6d6acd04
1075,729,11,661799d36cdb4717841b6efe6d6acd04
536,368,10,661799d36cdb4717841b6efe6d6acd04
2136,1465,12,777ed45c2415a14eb535e77f04a956e1
2137,1462,12,777ed45c2415a14eb535e77f04a956e1
2136,1462,12,777ed45c2415a14eb535e77f04a956e1
1075,729,11,777ed45c2415a14eb535e77f04a956e1
4293,2923,13,777ed45c2415a14eb535e77f04a956e1
1070,729,11,661799d36cdb4717841b6efe6d6acd04
266,184,9,777ed45c2415a14eb535e77f04a956e1
533,368,10,777ed45c2415a14eb535e77f04a956e1
269,184,9,777ed45c2415a14eb535e77f04a956e1
135,90,8,661799d36cdb4717841b6efe6d6acd04
270,184,9,777ed45c2415a14eb535e77f04a956e1
269,183,9,661799d36cdb4717841b6efe6d6acd04
4289,2918,13,777ed45c2415a14eb535e77f04a956e1
534,365,10,777ed45c2415a14eb535e77f04a956e1
4298,2937,13,777ed45c2415a14eb535e77f04a956e1
535,367,10,661799d36cdb4717841b6efe6d6acd04
1073,729,11,777ed45c2415a14eb535e77f04a956e1
1070,730,11,661799d36cdb4717841b6efe6d6acd04
1070,728,11,661799d36cdb4717841b6efe6d6acd04
534,366,10,661799d36cdb4717841b6efe6d6acd04
4299,2940,13,777ed45c2415a14eb535e77f04a956e1
134,91,8,777ed45c2415a14eb535e77f04a956e1
2139,1462,12,777ed45c2415a14eb535e77f04a956e1
1072,727,11,777ed45c2415a14eb535e77f04a956e1
534,365,10,661799d36cdb4717841b6efe6d6acd04
2136,1465,12,661799d36cdb4717841b6efe6d6acd04
1070,729,11,777ed45c2415a14eb535e77f04a956e1
2145,1460,12,661799d36cdb4717841b6efe6d6acd04
1070,732,11,661799d36cdb4717841b6efe6d6acd04
2145,1462,12,777ed45c2415a14eb535e77f04a956e1
2145,1461,12,661799d36cdb4717841b6efe6d6acd04
2147,1460,12,777ed45c2415a14eb535e77f04a956e1
4299,2938,13,777ed45c2415a14eb535e77f04a956e1
534,368,10,777ed45c2415a14eb535e77f04a956e1
4298,2941,13,777ed45c2415a14eb535e77f04a956e1
4292,2917,13,777ed45c2415a14eb535e77f04a956e1
536,366,10,777ed45c2415a14eb535e77f04a956e1
1075,730,11,661799d36cdb4717841b6efe6d6acd04
2146,1461,12,661799d36cdb4717841b6efe6d6acd04
533,368,10,661799d36cdb4717841b6efe6d6acd04
2147,1460,12,661799d36cdb4717841b6efe6d6acd04
1071,731,11,661799d36cdb4717841b6efe6d6acd04
1074,730,11,661799d36cdb4717841b6efe6d6acd04
533,365,10,777ed45c2415a14eb535e77f04a956e1
533,367,10,777ed45c2415a14eb535e77f04a956e1
533,363,10,777ed45c2415a14eb535e77f04a956e1
535,368,10,661799d36cdb4717841b6efe6d6acd04
267,184,9,777ed45c2415a14eb535e77f04a956e1
534,368,10,777ed45c2415a14eb535e77f04a956e1
539,364,10,777ed45c2415a14eb535e77f04a956e1
2145,1458,12,777ed45c2415a14eb535e77f04a956e1
540,366,10,777ed45c2415a14eb535e77f04a956e1
4295,2939,13,777ed45c2415a14eb535e77f04a956e1
4293,2921,13,661799d36cdb4717841b6efe6d6acd04
1072,727,11,661799d36cdb4717841b6efe6d6acd04
1073,727,11,661799d36cdb4717841b6efe6d6acd04
4298,2939,13,777ed45c2415a14eb535e77f04a956e1
1074,727,11,777ed45c2415a14eb535e77f04a956e1
2146,1462,12,661799d36cdb4717841b6efe6d6acd04
4290,2918,13,661799d36cdb4717841b6efe6d6acd04
4295,2940,13,777ed45c2415a14eb535e77f04a956e1
267,184,9,661799d36cdb4717841b6efe6d6acd04
1069,737,11,777ed45c2415a14eb535e77f04a956e1
536,366,10,661799d36cdb4717841b6efe6d6acd04
533,367,10,777ed45c2415a14eb535e77f04a956e1
1072,731,11,661799d36cdb4717841b6efe6d6acd04
4296,2942,13,777ed45c2415a14eb535e77f04a956e1
1071,735,11,777ed45c2415a14eb535e77f04a956e1
4290,2921,13,777ed45c2415a14eb535e77f04a956e1
4289,2918,13,661799d36cdb4717841b6efe6d6acd04
1068,736,11,661799d36cdb4717841b6efe6d6acd04
4278,2940,13,661799d36cdb4717841b6efe6d6acd04
269,183,9,777ed45c2415a14eb535e77f04a956e1
1075,731,11,661799d36cdb4717841b6efe6d6acd04
1069,731,11,777ed45c2415a14eb535e77f04a956e1
4289,2917,13,777ed45c2415a14eb535e77f04a956e1
4295,2938,13,777ed45c2415a14eb535e77f04a956e1
2147,1461,12,777ed45c2415a14eb535e77f04a956e1
4290,2922,13,777ed45c2415a14eb535e77f04a956e1
4295,2941,13,777ed45c2415a14eb535e77f04a956e1
533,368,10,777ed45c2415a14eb535e77f04a956e1
1070,734,11,777ed45c2415a14eb535e77f04a956e1
1068,737,11,661799d36cdb4717841b6efe6d6acd04
4277,2942,13,777ed45c2415a14eb535e77f04a956e1
4296,2937,13,777ed45c2415a14eb535e77f04a956e1
4284,2938,13,777ed45c2415a14eb535e77f04a956e1
536,365,10,661799d36cdb4717841b6efe6d6acd04
533,367,10,661799d36cdb4717841b6efe6d6acd04
4299,2937,13,777ed45c2415a14eb535e77f04a956e1
535,365,10,661799d36cdb4717841b6efe6d6acd04
4297,2940,13,661799d36cdb4717841b6efe6d6acd04
4289,2927,13,777ed45c2415a14eb535e77f04a956e1
535,369,10,661799d36cdb4717841b6efe6d6acd04
2146,1459,12,777ed45c2415a14eb535e77f04a956e1
534,369,10,661799d36cdb4717841b6efe6d6acd04
4283,2938,13,777ed45c2415a14eb535e77f04a956e1
2147,1459,12,661799d36cdb4717841b6efe6d6acd04
2140,1465,12,777ed45c2415a14eb535e77f04a956e1
4289,2928,13,777ed45c2415a14eb535e77f04a956e1
2142,1465,12,777ed45c2415a14eb535e77f04a956e1
4290,2927,13,777ed45c2415a14eb535e77f04a956e1
268,180,9,661799d36cdb4717841b6efe6d6acd04
269,181,9,777ed45c2415a14eb535e77f04a956e1
268,186,9,777ed45c2415a14eb535e77f04a956e1
269,183,9,777ed45c2415a14eb535e77f04a956e1
4290,2931,13,661799d36cdb4717841b6efe6d6acd04
533,370,10,777ed45c2415a14eb535e77f04a956e1
267,181,9,777ed45c2415a14eb535e77f04a956e1
268,180,9,777ed45c2415a14eb535e77f04a956e1
265,183,9,777ed45c2415a14eb535e77f04a956e1
268,185,9,777ed45c2415a14eb535e77f04a956e1
2143,1472,12,777ed45c2415a14eb535e77f04a956e1
269,186,9,777ed45c2415a14eb535e77f04a956e1
268,182,9,661799d36cdb4717841b6efe6d6acd04
1072,729,11,661799d36cdb4717841b6efe6d6acd04
270,179,9,661799d36cdb4717841b6efe6d6acd04
266,182,9,777ed45c2415a14eb535e77f04a956e1
270,185,9,777ed45c2415a14eb535e77f04a956e1
265,180,9,777ed45c2415a14eb535e77f04a956e1
265,181,9,777ed45c2415a14eb535e77f04a956e1
537,370,10,661799d36cdb4717841b6efe6d6acd04
2146,1461,12,777ed45c2415a14eb535e77f04a956e1
270,185,9,661799d36cdb4717841b6efe6d6acd04
4292,2931,13,661799d36cdb4717841b6efe6d6acd04
266,182,9,661799d36cdb4717841b6efe6d6acd04
4286,2940,13,777ed45c2415a14eb535e77f04a956e1
2147,1460,12,661799d36cdb4717841b6efe6d6acd04
2148,1462,12,777ed45c2415a14eb535e77f04a956e1
269,185,9,661799d36cdb4717841b6efe6d6acd04
269,185,9,777ed45c2415a14eb535e77f04a956e1
266,185,9,777ed45c2415a14eb535e77f04a956e1
4298,2939,13,661799d36cdb4717841b6efe6d6acd04
267,185,9,661799d36cdb4717841b6efe6d6acd04
4291,2933,13,777ed45c2415a14eb535e77f04a956e1
269,180,9,661799d36cdb4717841b6efe6d6acd04
4289,2921,13,777ed45c2415a14eb535e77f04a956e1
265,184,9,661799d36cdb4717841b6efe6d6acd04
268,185,9,661799d36cdb4717841b6efe6d6acd04
269,181,9,661799d36cdb4717841b6efe6d6acd04
268,184,9,661799d36cdb4717841b6efe6d6acd04
538,367,10,661799d36cdb4717841b6efe6d6acd04
265,185,9,661799d36cdb4717841b6efe6d6acd04
4299,2938,13,661799d36cdb4717841b6efe6d6acd04
268,181,9,777ed45c2415a14eb535e77f04a956e1
265,180,9,777ed45c2415a14eb535e77f04a956e1
266,186,9,661799d36cdb4717841b6efe6d6acd04
270,186,9,661799d36cdb4717841b6efe6d6acd04
2147,1462,12,777ed45c2415a14eb535e77f04a956e1
267,186,9,777ed45c2415a14eb535e77f04a956e1
266,183,9,661799d36cdb4717841b6efe6d6acd04
4290,2933,13,777ed45c2415a14eb535e77f04a956e1
2146,1462,12,661799d36cdb4717841b6efe6d6acd04
270,184,9,777ed45c2415a14eb535e77f04a956e1
269,180,9,661799d36cdb4717841b6efe6d6acd04
2145,1458,12,661799d36cdb4717841b6efe6d6acd04
4293,2920,13,777ed45c2415a14eb535e77f04a956e1
4299,2942,13,661799d36cdb4717841b6efe6d6acd04
270,184,9,661799d36cdb4717841b6efe6d6acd04
133,93,8,777ed45c2415a14eb535e77f04a956e1
266,179,9,777ed45c2415a14eb535e77f04a956e1
4291,2919,13,777ed45c2415a14eb535e77f04a956e1
134,93,8,777ed45c2415a14eb535e77f04a956e1
533,369,10,777ed45c2415a14eb535e77f04a956e1
534,369,10,661799d36cdb4717841b6efe6d6acd04
538,369,10,661799d36cdb4717841b6efe6d6acd04
266,184,9,661799d36cdb4717841b6efe6d6acd04
269,183,9,661799d36cdb4717841b6efe6d6acd04
267,180,9,661799d36cdb4717841b6efe6d6acd04
535,369,10,777ed45c2415a14eb535e77f04a956e1
4286,2922,13,777ed45c2415a14eb535e77f04a956e1
267,183,9,777ed45c2415a14eb535e77f04a956e1
268,183,9,777ed45c2415a14eb535e77f04a956e1
4294,2932,13,661799d36cdb4717841b6efe6d6acd04
537,368,10,661799d36cdb4717841b6efe6d6acd04
536,368,10,661799d36cdb4717841b6efe6d6acd04
4293,2932,13,661799d36cdb4717841b6efe6d6acd04
265,185,9,661799d36cdb4717841b6efe6d6acd04
4294,2933,13,661799d36cdb4717841b6efe6d6acd04
4291,2918,13,777ed45c2415a14eb535e77f04a956e1
134,94,8,661799d36cdb4717841b6efe6d6acd04
4285,2922,13,777ed45c2415a14eb535e77f04a956e1
136,91,8,777ed45c2415a14eb535e77f04a956e1
265,185,9,777ed45c2415a14eb535e77f04a956e1
2148,1458,12,777ed45c2415a14eb535e77f04a956e1
265,186,9,661799d36cdb4717841b6efe6d6acd04
4285,2940,13,661799d36cdb4717841b6efe6d6acd04
4290,2922,13,777ed45c2415a14eb535e77f04a956e1
270,184,9,661799d36cdb4717841b6efe6d6acd04
4291,2934,13,661799d36cdb4717841b6efe6d6acd04
536,363,10,661799d36cdb4717841b6efe6d6acd04
270,181,9,661799d36cdb4717841b6efe6d6acd04
4291,2922,13,777ed45c2415a14eb535e77f04a956e1
4293,2922,13,777ed45c2415a14eb535e77f04a956e1
2143,1459,12,777ed45c2415a14eb535e77f04a956e1
2145,1462,12,777ed45c2415a14eb535e77f04a956e1
2144,1462,12,661799d36cdb4717841b6efe6d6acd04
4290,2920,13,777ed45c2415a14eb535e77f04a956e1
4293,2918,13,777ed45c2415a14eb535e77f04a956e1
267,184,9,661799d36cdb4717841b6efe6d6acd04
1069,736,11,777ed45c2415a14eb535e77f04a956e1
1069,737,11,777ed45c2415a14eb535e77f04a956e1
2143,1458,12,777ed45c2415a14eb535e77f04a956e1
134,90,8,661799d36cdb4717841b6efe6d6acd04
4286,2924,13,777ed45c2415a14eb535e77f04a956e1
2145,1462,12,661799d36cdb4717841b6efe6d6acd04
1072,737,11,777ed45c2415a14eb535e77f04a956e1
2147,1463,12,777ed45c2415a14eb535e77f04a956e1
268,183,9,661799d36cdb4717841b6efe6d6acd04
2143,1461,12,661799d36cdb4717841b6efe6d6acd04
1071,737,11,661799d36cdb4717841b6efe6d6acd04
2144,1461,12,777ed45c2415a14eb535e77f04a956e1
1072,736,11,661799d36cdb4717841b6efe6d6acd04
4298,2943,13,661799d36cdb4717841b6efe6d6acd04
1073,735,11,661799d36cdb4717841b6efe6d6acd04
2141,1459,12,661799d36cdb4717841b6efe6d6acd04
2140,1460,12,777ed45c2415a14eb535e77f04a956e1
4292,2919,13,661799d36cdb4717841b6efe6d6acd04
1073,736,11,661799d36cdb4717841b6efe6d6acd04
1071,734,11,777ed45c2415a14eb535e77f04a956e1
2148,1460,12,777ed45c2415a14eb535e77f04a956e1
1069,737,11,661799d36cdb4717841b6efe6d6acd04
1069,730,11,661799d36cdb4717841b6efe6d6acd04
4285,2923,13,777ed45c2415a14eb535e77f04a956e1
4293,2935,13,661799d36cdb4717841b6efe6d6acd04
1069,729,11,661799d36cdb4717841b6efe6d6acd04
4293,2935,13,777ed45c2415a14eb535e77f04a956e1
4299,2943,13,661799d36cdb4717841b6efe6d6acd04
2146,1458,12,661799d36cdb4717841b6efe6d6acd04
4300,2942,13,777ed45c2415a14eb535e77f04a956e1
4297,2944,13,777ed45c2415a14eb535e77f04a956e1
2147,1458,12,661799d36cdb4717841b6efe6d6acd04
2144,1457,12,661799d36cdb4717841b6efe6d6acd04
2145,1464,12,661799d36cdb4717841b6efe6d6acd04
4293,2922,13,661799d36cdb4717841b6efe6d6acd04
2146,1464,12,661799d36cdb4717841b6efe6d6acd04
4291,2923,13,661799d36cdb4717841b6efe6d6acd04
2148,1460,12,661799d36cdb4717841b6efe6d6acd04
1075,733,11,777ed45c2415a14eb535e77f04a956e1
2145,1459,12,661799d36cdb4717841b6efe6d6acd04
4290,2934,13,661799d36cdb4717841b6efe6d6acd04
4292,2920,13,661799d36cdb4717841b6efe6d6acd04
4295,2932,13,777ed45c2415a14eb535e77f04a956e1
4299,2943,13,777ed45c2415a14eb535e77f04a956e1
4296,2943,13,777ed45c2415a14eb535e77f04a956e1
4300,2939,13,777ed45c2415a14eb535e77f04a956e1
1072,734,11,777ed45c2415a14eb535e77f04a956e1
4292,2935,13,777ed45c2415a14eb535e77f04a956e1
4293,2923,13,777ed45c2415a14eb535e77f04a956e1
8596,5884,14,777ed45c2415a14eb535e77f04a956e1
4285,2923,13,777ed45c2415a14eb535e77f04a956e1
1074,733,11,661799d36cdb4717841b6efe6d6acd04
8573,5879,14,777ed45c2415a14eb535e77f04a956e1
4286,2941,13,777ed45c2415a14eb535e77f04a956e1
8572,5879,14,777ed45c2415a14eb535e77f04a956e1
4286,2941,13,661799d36cdb4717841b6efe6d6acd04
137320,93678,18,661799d36cdb4717841b6efe6d6acd04
137321,93678,18,777ed45c2415a14eb535e77f04a956e1
8596,5884,14,661799d36cdb4717841b6efe6d6acd04
34390,23545,16,661799d36cdb4717841b6efe6d6acd04
34387,23546,16,777ed45c2415a14eb535e77f04a956e1
68660,46838,17,777ed45c2415a14eb535e77f04a956e1
8574,5879,14,777ed45c2415a14eb535e77f04a956e1
2145,1457,12,661799d36cdb4717841b6efe6d6acd04
4292,2924,13,777ed45c2415a14eb535e77f04a956e1
4287,2925,13,777ed45c2415a14eb535e77f04a956e1
8575,5880,14,777ed45c2415a14eb535e77f04a956e1
8582,5844,14,661799d36cdb4717841b6efe6d6acd04
34388,23545,16,777ed45c2415a14eb535e77f04a956e1
17166,11689,15,777ed45c2415a14eb535e77f04a956e1
4295,2929,13,661799d36cdb4717841b6efe6d6acd04
68659,46838,17,661799d36cdb4717841b6efe6d6acd04
8574,5881,14,777ed45c2415a14eb535e77f04a956e1
8574,5847,14,777ed45c2415a14eb535e77f04a956e1
8595,5883,14,777ed45c2415a14eb535e77f04a956e1
1072,734,11,661799d36cdb4717841b6efe6d6acd04
8573,5848,14,777ed45c2415a14eb535e77f04a956e1
68660,46838,17,661799d36cdb4717841b6efe6d6acd04
34329,23418,16,777ed45c2415a14eb535e77f04a956e1
68659,46838,17,777ed45c2415a14eb535e77f04a956e1
34328,23420,16,777ed45c2415a14eb535e77f04a956e1
34390,23544,16,777ed45c2415a14eb535e77f04a956e1
17165,11709,15,777ed45c2415a14eb535e77f04a956e1
17167,11687,15,777ed45c2415a14eb535e77f04a956e1
4296,2929,13,777ed45c2415a14eb535e77f04a956e1
8575,5846,14,777ed45c2415a14eb535e77f04a956e1
34387,23544,16,777ed45c2415a14eb535e77f04a956e1
34388,23544,16,777ed45c2415a14eb535e77f04a956e1
17165,11687,15,777ed45c2415a14eb535e77f04a956e1
8575,5879,14,777ed45c2415a14eb535e77f04a956e1
8574,5849,14,777ed45c2415a14eb535e77f04a956e1
17163,11709,15,777ed45c2415a14eb535e77f04a956e1
1072,732,11,777ed45c2415a14eb535e77f04a956e1
1071,734,11,777ed45c2415a14eb535e77f04a956e1
17163,11711,15,777ed45c2415a14eb535e77f04a956e1
34391,23545,16,777ed45c2415a14eb535e77f04a956e1
8575,5848,14,777ed45c2415a14eb535e77f04a956e1
8582,5844,14,777ed45c2415a14eb535e77f04a956e1
34331,23419,16,777ed45c2415a14eb535e77f04a956e1
34329,23420,16,661799d36cdb4717841b6efe6d6acd04
34389,23545,16,661799d36cdb4717841b6efe6d6acd04
17164,11710,15,661799d36cdb4717841b6efe6d6acd04
17166,11689,15,661799d36cdb4717841b6efe6d6acd04
17166,11688,15,661799d36cdb4717841b6efe6d6acd04
34391,23548,16,777ed45c2415a14eb535e77f04a956e1
8583,5842,14,777ed45c2415a14eb535e77f04a956e1
34291,23519,16,777ed45c2415a14eb535e77f04a956e1
1070,732,11,661799d36cdb4717841b6efe6d6acd04
68661,46838,17,777ed45c2415a14eb535e77f04a956e1
4286,2926,13,777ed45c2415a14eb535e77f04a956e1
34291,23522,16,777ed45c2415a14eb535e77f04a956e1
34291,23520,16,777ed45c2415a14eb535e77f04a956e1
1073,734,11,661799d36cdb4717841b6efe6d6acd04
34290,23519,16,777ed45c2415a14eb535e77f04a956e1
17167,11690,15,661799d36cdb4717841b6efe6d6acd04
8576,5846,14,777ed45c2415a14eb535e77f04a956e1
17165,11688,15,661799d36cdb4717841b6efe6d6acd04
17165,11708,15,661799d36cdb4717841b6efe6d6acd04
34293,23520,16,777ed45c2415a14eb535e77f04a956e1
8573,5879,14,661799d36cdb4717841b6efe6d6acd04
1070,732,11,777ed45c2415a14eb535e77f04a956e1
17168,11690,15,661799d36cdb4717841b6efe6d6acd04
34289,23522,16,777ed45c2415a14eb535e77f04a956e1
17166,11687,15,661799d36cdb4717841b6efe6d6acd04
34388,23544,16,661799d36cdb4717841b6efe6d6acd04
1073,730,11,777ed45c2415a14eb535e77f04a956e1
34290,23523,16,777ed45c2415a14eb535e77f04a956e1
17166,11691,15,661799d36cdb4717841b6efe6d6acd04
34391,23543,16,777ed45c2415a14eb535e77f04a956e1
8576,5849,14,777ed45c2415a14eb535e77f04a956e1
4286,2924,13,661799d36cdb4717841b6efe6d6acd04
4285,2923,13,661799d36cdb4717841b6efe6d6acd04
34387,23546,16,661799d36cdb4717841b6efe6d6acd04
17165,11708,15,777ed45c2415a14eb535e77f04a956e1
17166,11686,15,777ed45c2415a14eb535e77f04a956e1
17168,11691,15,661799d36cdb4717841b6efe6d6acd04
34291,23521,16,661799d36cdb4717841b6efe6d6acd04
34390,23548,16,777ed45c2415a14eb535e77f04a956e1
17167,11686,15,777ed45c2415a14eb535e77f04a956e1
34391,23544,16,661799d36cdb4717841b6efe6d6acd04
17167,11709,15,777ed45c2415a14eb535e77f04a956e1
1071,735,11,661799d36cdb4717841b6efe6d6acd04
4288,2922,13,661799d36cdb4717841b6efe6d6acd04
4296,2930,13,661799d36cdb4717841b6efe6d6acd04
34387,23545,16,661799d36cdb4717841b6efe6d6acd04
1070,733,11,661799d36cdb4717841b6efe6d6acd04
34290,23522,16,661799d36cdb4717841b6efe6d6acd04
1073,731,11,777ed45c2415a14eb535e77f04a956e1
17163,11707,15,777ed45c2415a14eb535e77f04a956e1
4285,2922,13,661799d36cdb4717841b6efe6d6acd04
1071,729,11,777ed45c2415a14eb535e77f04a956e1
17166,11685,15,777ed45c2415a14eb535e77f04a956e1
34291,23522,16,661799d36cdb4717841b6efe6d6acd04
1072,736,11,777ed45c2415a14eb535e77f04a956e1
17163,11711,15,661799d36cdb4717841b6efe6d6acd04
34391,23543,16,661799d36cdb4717841b6efe6d6acd04
17162,11711,15,777ed45c2415a14eb535e77f04a956e1
137164,94086,18,777ed45c2415a14eb535e77f04a956e1
137165,94085,18,777ed45c2415a14eb535e77f04a956e1
34391,23547,16,661799d36cdb4717841b6efe6d6acd04
34391,23548,16,661799d36cdb4717841b6efe6d6acd04
137559,94186,18,777ed45c2415a14eb535e77f04a956e1
17168,11686,15,777ed45c2415a14eb535e77f04a956e1
8571,5848,14,777ed45c2415a14eb535e77f04a956e1
137167,94086,18,777ed45c2415a14eb535e77f04a956e1
137559,94187,18,777ed45c2415a14eb535e77f04a956e1
8572,5847,14,777ed45c2415a14eb535e77f04a956e1
1074,731,11,777ed45c2415a14eb535e77f04a956e1
1073,734,11,661799d36cdb4717841b6efe6d6acd04
34388,23543,16,661799d36cdb4717841b6efe6d6acd04
1071,733,11,661799d36cdb4717841b6efe6d6acd04
1070,730,11,661799d36cdb4717841b6efe6d6acd04
8582,5854,14,777ed45c2415a14eb535e77f04a956e1
137561,94185,18,777ed45c2415a14eb535e77f04a956e1
8572,5850,14,777ed45c2415a14eb535e77f04a956e1
8581,5855,14,777ed45c2415a14eb535e77f04a956e1
17165,11712,15,661799d36cdb4717841b6efe6d6acd04
137165,94086,18,777ed45c2415a14eb535e77f04a956e1
17167,11707,15,777ed45c2415a14eb535e77f04a956e1
1076,731,11,777ed45c2415a14eb535e77f04a956e1
1076,732,11,661799d36cdb4717841b6efe6d6acd04
17162,11710,15,661799d36cdb4717841b6efe6d6acd04
137562,94187,18,777ed45c2415a14eb535e77f04a956e1
1077,734,11,777ed45c2415a14eb535e77f04a956e1
137166,94086,18,777ed45c2415a14eb535e77f04a956e1
1077,729,11,661799d36cdb4717841b6efe6d6acd04
137560,94184,18,777ed45c2415a14eb535e77f04a956e1
4285,2926,13,777ed45c2415a14eb535e77f04a956e1
1073,733,11,661799d36cdb4717841b6efe6d6acd04
137562,94185,18,777ed45c2415a14eb535e77f04a956e1
137168,94086,18,777ed45c2415a14eb535e77f04a956e1
1076,729,11,777ed45c2415a14eb535e77f04a956e1
1072,733,11,661799d36cdb4717841b6efe6d6acd04
1077,734,11,661799d36cdb4717841b6efe6d6acd04
8581,5853,14,777ed45c2415a14eb535e77f04a956e1
8581,5854,14,661799d36cdb4717841b6efe6d6acd04
